No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
226,2013,3,10,9,16.0,17.0,14.0,31.0,600.0,94.0,9.4,1019.2,-18.7,0.0,6,3.2,0
227,2013,3,10,10,6.0,10.0,9.0,16.0,400.0,94.0,10.6,1018.4,-16.8,0.0,8,2.5,0
228,2013,3,10,11,12.0,32.0,14.0,25.0,400.0,94.0,10.4,1018.1,-16.9,0.0,9,2.0,0
229,2013,3,10,12,21.0,48.0,12.0,24.0,400.0,94.0,11.3,1017.1,-17.2,0.0,8,3.6,0
230,2013,3,10,13,20.0,36.0,11.0,20.0,500.0,94.0,12.1,1016.0,-16.5,0.0,11,2.8,0
231,2013,3,10,14,22.0,37.0,12.0,19.0,400.0,92.0,11.9,1015.1,-15.7,0.0,8,3.7,0
232,2013,3,10,15,27.0,45.0,11.0,19.0,400.0,103.0,11.7,1014.7,-15.9,0.0,8,4.2,0
233,2013,3,10,16,40.0,69.0,13.0,22.0,400.0,103.0,10.9,1014.5,-14.8,0.0,11,1.2,0
234,2013,3,10,17,41.0,75.0,30.0,28.0,500.0,103.0,9.5,1014.6,-15.1,0.0,11,3.2,0
235,2013,3,10,18,47.0,82.0,58.0,44.0,500.0,103.0,8.8,1015.1,-13.6,0.0,2,1.6,0
236,2013,3,10,19,51.0,102.0,30.0,44.0,600.0,103.0,7.2,1015.5,-13.1,0.0,2,1.3,0
237,2013,3,10,20,69.0,118.0,29.0,73.0,900.0,103.0,5.8,1015.7,-12.8,0.0,0,0.8,0
238,2013,3,10,21,80.0,118.0,35.0,68.0,1100.0,103.0,4.7,1015.7,-12.3,0.0,1,1.0,0
239,2013,3,10,22,95.0,131.0,42.0,81.0,1300.0,103.0,4.2,1015.5,-12.3,0.0,0,0.0,0
240,2013,3,10,23,93.0,127.0,41.0,73.0,1300.0,103.0,2.3,1015.4,-12.4,0.0,2,0.8,0
241,2013,3,11,0,79.0,107.0,34.0,53.0,1100.0,103.0,1.6,1015.2,-11.6,0.0,0,0.0,0
242,2013,3,11,1,69.0,89.0,26.0,38.0,1000.0,103.0,0.5,1015.0,-11.6,0.0,4,0.5,0
243,2013,3,11,2,91.0,137.0,36.0,81.0,2100.0,103.0,0.1,1014.3,-11.3,0.0,6,0.9,0
244,2013,3,11,3,78.0,102.0,34.0,58.0,1200.0,103.0,-1.4,1014.1,-10.8,0.0,3,0.9,0
245,2013,3,11,4,76.0,98.0,32.0,59.0,1300.0,103.0,-2.0,1014.0,-10.8,0.0,7,1.0,0
246,2013,3,11,5,91.0,141.0,31.0,83.0,2299.0,103.0,-1.8,1013.5,-10.9,0.0,2,0.6,0
247,2013,3,11,6,98.0,164.0,37.0,78.0,2100.0,103.0,-1.7,1014.0,-10.3,0.0,9,0.6,0
248,2013,3,11,7,83.0,109.0,34.0,73.0,1399.0,103.0,-0.2,1014.3,-9.6,0.0,3,1.4,0
249,2013,3,11,8,114.0,173.0,53.0,79.0,2299.0,103.0,2.7,1014.2,-10.6,0.0,13,1.0,0
250,2013,3,11,9,120.0,186.0,67.0,82.0,2100.0,103.0,4.9,1013.7,-9.7,0.0,11,0.9,0
251,2013,3,11,10,125.0,180.0,96.0,85.0,1800.0,103.0,6.3,1012.9,-8.4,0.0,9,2.2,0
252,2013,3,11,11,117.0,153.0,70.0,66.0,1399.0,103.0,6.8,1011.7,-8.8,0.0,2,1.8,0
253,2013,3,11,12,129.0,153.0,78.0,70.0,1500.0,103.0,8.3,1010.4,-9.2,0.0,2,0.9,0
254,2013,3,11,13,128.0,153.0,75.0,74.0,1399.0,103.0,9.0,1009.2,-8.1,0.0,9,1.2,0
255,2013,3,11,14,150.0,181.0,85.0,97.0,1700.0,103.0,9.8,1007.8,-7.9,0.0,11,1.4,0
256,2013,3,11,15,152.0,170.0,89.0,102.0,1600.0,103.0,10.0,1007.0,-7.7,0.0,2,1.5,0
257,2013,3,11,16,150.0,172.0,103.0,105.0,1500.0,96.0,10.0,1006.2,-7.7,0.0,9,1.8,0
258,2013,3,11,17,148.0,173.0,119.0,105.0,1500.0,75.0,9.8,1006.1,-7.0,0.0,2,1.9,0
259,2013,3,11,18,148.0,187.0,131.0,96.0,1700.0,72.0,9.7,1006.7,-6.2,0.0,9,1.8,0
260,2013,3,11,19,155.0,222.0,160.0,115.0,2000.0,47.0,9.5,1006.9,-6.4,0.0,2,1.1,0
261,2013,3,11,20,169.0,233.0,164.0,118.0,2299.0,47.0,9.4,1007.2,-6.1,0.0,2,1.8,0
262,2013,3,11,21,174.0,223.0,146.0,111.0,2200.0,47.0,9.4,1006.7,-3.9,0.0,2,1.2,0
263,2013,3,11,22,172.0,223.0,115.0,104.0,2000.0,47.0,9.2,1006.1,-3.4,0.0,2,1.7,0
264,2013,3,11,23,159.0,202.0,84.0,104.0,1700.0,47.0,8.8,1005.0,-4.1,0.0,2,2.1,0
265,2013,3,12,0,150.0,189.0,74.0,102.0,1600.0,47.0,8.3,1004.4,-4.5,0.0,2,1.9,0
266,2013,3,12,1,132.0,168.0,64.0,94.0,1500.0,42.0,7.7,1003.7,-4.4,0.0,2,1.1,0
267,2013,3,12,2,123.0,157.0,58.0,84.0,1600.0,42.0,7.7,1003.7,-4.4,0.0,1,0.6,0
268,2013,3,12,3,121.0,150.0,65.0,82.0,1500.0,42.0,6.3,1003.2,-1.8,0.0,14,0.7,0
269,2013,3,12,4,130.0,154.0,65.0,82.0,1600.0,42.0,6.2,1003.1,-1.7,0.0,15,0.7,0
270,2013,3,12,5,126.0,164.0,54.0,84.0,1899.0,42.0,5.3,1003.2,-0.3,0.2,2,1.5,0
271,2013,3,12,6,124.0,168.0,56.0,85.0,1800.0,42.0,3.4,1003.6,0.8,1.5,7,0.6,0
272,2013,3,12,7,124.0,125.0,17.0,82.0,1800.0,42.0,3.1,1004.0,1.3,0.3,6,1.2,0
273,2013,3,12,8,100.0,106.0,16.0,81.0,1700.0,42.0,2.7,1003.8,1.1,0.1,5,1.0,0
274,2013,3,12,9,122.0,106.0,17.0,75.0,1700.0,42.0,3.1,1003.3,1.6,0.0,12,0.9,0
275,2013,3,12,10,129.0,102.0,16.0,74.0,1700.0,42.0,3.6,1003.6,2.0,0.0,12,0.0,0
276,2013,3,12,11,119.0,137.0,16.0,83.0,2200.0,42.0,3.8,1003.7,1.8,0.0,9,1.5,0
277,2013,3,12,12,150.0,138.0,20.0,81.0,1899.0,42.0,4.4,1003.9,2.3,0.0,13,1.3,0
278,2013,3,12,13,136.0,107.0,35.0,78.0,1600.0,34.0,5.0,1003.9,2.2,0.0,6,1.5,0
279,2013,3,12,14,128.0,139.0,45.0,80.0,1899.0,34.0,5.3,1004.3,2.8,0.0,6,1.6,0
280,2013,3,12,15,156.0,167.0,34.0,85.0,2000.0,34.0,6.3,1004.2,3.3,0.0,12,2.1,0
281,2013,3,12,16,180.0,188.0,39.0,88.0,2299.0,32.0,6.7,1005.0,3.1,0.0,13,1.1,0
282,2013,3,12,17,210.0,188.0,45.0,96.0,2299.0,29.0,6.6,1006.2,3.2,0.0,13,0.0,0
283,2013,3,12,18,201.0,174.0,40.0,95.0,2200.0,10.0,5.5,1007.9,3.2,0.0,4,1.1,0
284,2013,3,12,19,203.0,177.0,72.0,95.0,2299.0,8.0,4.0,1009.6,2.3,0.0,5,1.8,0
285,2013,3,12,20,185.0,192.0,33.0,98.0,2600.0,8.0,4.6,1011.4,-0.4,0.0,5,1.1,0
286,2013,3,12,21,203.0,193.0,51.0,91.0,2799.0,8.0,5.6,1012.9,-8.7,0.0,5,1.5,0
287,2013,3,12,22,47.0,47.0,42.0,31.0,700.0,45.0,5.0,1014.1,-10.0,0.0,4,2.3,0
288,2013,3,12,23,9.0,9.0,45.0,16.0,400.0,68.0,4.3,1015.1,-10.6,0.0,4,1.9,0
289,2013,3,13,0,3.0,6.0,37.0,12.0,300.0,74.0,3.0,1016.0,-11.0,0.0,5,1.0,0
290,2013,3,13,1,13.0,6.0,12.0,6.0,400.0,79.0,2.6,1016.4,-11.7,0.0,6,3.0,0
291,2013,3,13,2,8.0,8.0,7.0,7.0,400.0,79.0,2.5,1016.4,-11.8,0.0,6,3.6,0
292,2013,3,13,3,6.0,6.0,5.0,7.0,300.0,80.0,1.6,1016.8,-10.0,0.0,7,2.0,0
293,2013,3,13,4,7.0,11.0,13.0,34.0,400.0,80.0,2.0,1017.5,-10.9,0.0,7,2.1,0
294,2013,3,13,5,3.0,8.0,19.0,38.0,400.0,80.0,0.0,1018.3,-10.8,0.0,6,1.5,0
295,2013,3,13,6,3.0,10.0,17.0,30.0,500.0,80.0,0.6,1019.3,-11.5,0.0,4,1.2,0
296,2013,3,13,7,3.0,8.0,18.0,37.0,600.0,80.0,3.3,1020.7,-14.9,0.0,5,1.6,0
297,2013,3,13,8,3.0,6.0,10.0,22.0,400.0,80.0,4.5,1021.8,-18.5,0.0,3,3.6,0
298,2013,3,13,9,8.0,6.0,9.0,13.0,300.0,80.0,5.5,1022.0,-18.4,0.0,7,1.7,0
299,2013,3,13,10,3.0,6.0,16.0,12.0,300.0,81.0,6.3,1022.0,-15.1,0.0,7,3.1,0
300,2013,3,13,11,3.0,6.0,6.0,10.0,300.0,85.0,7.4,1021.3,-15.4,0.0,14,2.1,0
301,2013,3,13,12,3.0,6.0,7.0,10.0,300.0,85.0,8.2,1020.2,-16.2,0.0,15,1.2,0
302,2013,3,13,13,3.0,6.0,9.0,11.0,300.0,85.0,9.2,1019.4,-16.2,0.0,14,4.3,0
303,2013,3,13,14,14.0,6.0,8.0,11.0,300.0,88.0,9.6,1018.5,-16.7,0.0,6,3.7,0
304,2013,3,13,15,3.0,9.0,6.0,11.0,300.0,90.0,10.0,1018.2,-14.0,0.0,11,2.9,0
305,2013,3,13,16,3.0,6.0,8.0,11.0,300.0,92.0,8.2,1018.4,-13.5,0.0,9,3.4,0
306,2013,3,13,17,17.0,22.0,8.0,19.0,300.0,92.0,7.1,1018.9,-13.2,0.0,9,2.0,0
307,2013,3,13,18,17.0,24.0,11.0,25.0,400.0,92.0,6.1,1019.6,-13.5,0.0,2,2.3,0
308,2013,3,13,19,26.0,39.0,9.0,35.0,500.0,92.0,5.3,1020.3,-13.2,0.0,2,1.7,0
309,2013,3,13,20,42.0,48.0,16.0,45.0,700.0,92.0,4.4,1020.8,-12.6,0.0,2,0.7,0
310,2013,3,13,21,38.0,49.0,15.0,52.0,700.0,92.0,3.5,1021.0,-11.3,0.0,2,0.8,0
311,2013,3,13,22,39.0,58.0,19.0,67.0,800.0,92.0,1.5,1020.8,-10.0,0.0,2,0.8,0
312,2013,3,13,23,50.0,64.0,25.0,75.0,1000.0,92.0,1.4,1020.9,-9.3,0.0,2,0.8,0
313,2013,3,14,0,54.0,64.0,24.0,73.0,1100.0,92.0,2.5,1021.1,-8.8,0.0,2,3.0,0
314,2013,3,14,1,61.0,77.0,31.0,83.0,1100.0,92.0,1.4,1021.4,-4.7,0.0,2,2.9,0
315,2013,3,14,2,76.0,112.0,31.0,77.0,1500.0,92.0,0.6,1021.2,-4.8,0.0,2,2.8,0
316,2013,3,14,3,80.0,88.0,23.0,69.0,800.0,92.0,0.0,1021.0,-5.0,0.0,0,1.2,0
317,2013,3,14,4,73.0,75.0,21.0,69.0,1500.0,92.0,-0.4,1021.0,-5.6,0.0,2,1.7,0
318,2013,3,14,5,58.0,66.0,25.0,54.0,1399.0,92.0,-0.8,1021.3,-5.6,0.0,2,1.3,0
319,2013,3,14,6,56.0,66.0,28.0,52.0,1300.0,92.0,-1.6,1021.4,-5.3,0.0,14,1.4,0
320,2013,3,14,7,56.0,71.0,27.0,56.0,1399.0,92.0,-0.5,1021.7,-5.1,0.0,15,0.9,0
321,2013,3,14,8,80.0,88.0,41.0,60.0,1600.0,92.0,1.1,1021.8,-5.0,0.0,7,0.6,0
322,2013,3,14,9,98.0,121.0,58.0,67.0,1800.0,92.0,2.1,1021.2,-5.1,0.0,15,1.0,0
323,2013,3,14,10,112.0,131.0,61.0,66.0,1800.0,92.0,3.5,1020.2,-4.9,0.0,12,1.8,0
324,2013,3,14,11,117.0,134.0,68.0,61.0,1500.0,92.0,4.8,1019.0,-4.8,0.0,11,2.2,0
325,2013,3,14,12,97.0,111.0,51.0,48.0,1300.0,92.0,5.9,1018.2,-4.6,0.0,2,1.5,0
326,2013,3,14,13,100.0,115.0,43.0,49.0,1300.0,92.0,6.9,1017.1,-4.2,0.0,2,2.0,0
327,2013,3,14,14,110.0,131.0,43.0,61.0,1399.0,92.0,8.0,1016.1,-3.8,0.0,9,3.2,0
328,2013,3,14,15,144.0,153.0,46.0,81.0,1500.0,92.0,8.2,1015.2,-4.0,0.0,1,1.0,0
329,2013,3,14,16,158.0,160.0,53.0,87.0,1500.0,86.0,8.3,1014.8,-3.9,0.0,2,1.6,0
330,2013,3,14,17,152.0,157.0,64.0,87.0,1399.0,77.0,7.8,1014.9,-4.0,0.0,9,1.1,0
331,2013,3,14,18,147.0,152.0,65.0,91.0,1399.0,62.0,7.3,1015.0,-3.9,0.0,2,1.6,0
332,2013,3,14,19,160.0,169.0,68.0,109.0,1500.0,50.0,6.5,1015.3,-3.5,0.0,2,1.0,0
333,2013,3,14,20,162.0,173.0,75.0,109.0,1600.0,50.0,3.9,1015.3,-4.1,0.0,2,0.0,0
334,2013,3,14,21,175.0,179.0,61.0,108.0,1800.0,50.0,3.2,1015.3,-4.1,0.0,0,0.0,0
335,2013,3,14,22,158.0,161.0,68.0,95.0,1899.0,50.0,3.4,1015.1,-3.9,0.0,0,0.8,0
336,2013,3,14,23,132.0,146.0,58.0,79.0,1700.0,50.0,1.6,1014.9,-3.9,0.0,3,1.4,0
337,2013,3,15,0,127.0,142.0,57.0,72.0,1600.0,50.0,0.9,1014.7,-3.8,0.0,6,1.0,0
338,2013,3,15,1,128.0,140.0,49.0,80.0,1800.0,50.0,0.2,1014.3,-3.7,0.0,3,0.8,0
339,2013,3,15,2,162.0,168.0,42.0,84.0,2399.0,50.0,0.1,1013.6,-3.8,0.0,4,0.4,0
340,2013,3,15,3,136.0,137.0,40.0,75.0,1899.0,50.0,-0.3,1013.3,-3.8,0.0,3,1.1,0
341,2013,3,15,4,130.0,131.0,42.0,68.0,1500.0,50.0,-0.3,1013.1,-4.0,0.0,5,1.0,0
342,2013,3,15,5,128.0,133.0,42.0,71.0,1600.0,50.0,-0.2,1013.1,-3.7,0.0,5,0.8,0
343,2013,3,15,6,128.0,132.0,42.0,71.0,1600.0,50.0,-0.3,1012.9,-3.7,0.0,5,0.1,0
344,2013,3,15,7,130.0,136.0,42.0,67.0,1500.0,50.0,1.6,1013.4,-2.7,0.0,3,0.9,0
345,2013,3,15,8,132.0,151.0,55.0,63.0,1600.0,50.0,3.9,1013.2,-2.5,0.0,3,1.0,0
346,2013,3,15,9,145.0,174.0,79.0,75.0,2100.0,50.0,6.2,1012.6,-2.4,0.0,12,1.3,0
347,2013,3,15,10,145.0,174.0,80.0,75.0,2700.0,10.0,7.6,1011.7,-2.7,0.0,2,0.9,0
348,2013,3,15,11,204.0,208.0,88.0,87.0,1899.0,17.0,8.8,1010.8,-2.5,0.0,11,2.0,0
349,2013,3,15,12,173.0,192.0,87.0,80.0,1600.0,33.0,10.0,1009.9,-2.3,0.0,9,0.9,0
350,2013,3,15,13,176.0,207.0,86.0,76.0,1600.0,50.0,11.0,1008.7,-2.1,0.0,9,0.9,0
351,2013,3,15,14,196.0,219.0,81.0,75.0,1600.0,60.0,11.4,1008.1,-2.1,0.0,11,1.4,0
352,2013,3,15,15,200.0,213.0,81.0,70.0,1500.0,81.0,11.5,1007.6,-2.0,0.0,0,1.6,0
353,2013,3,15,16,205.0,240.0,84.0,89.0,1700.0,81.0,11.0,1007.7,-1.4,0.0,0,1.1,0
354,2013,3,15,17,264.0,265.0,88.0,106.0,1800.0,81.0,10.6,1008.2,-1.8,0.0,2,1.5,0
355,2013,3,15,18,238.0,275.0,80.0,114.0,1899.0,81.0,9.7,1008.9,-1.4,0.0,1,0.6,0
356,2013,3,15,19,254.0,287.0,82.0,122.0,2000.0,81.0,8.5,1009.7,-1.1,0.0,0,0.1,0
357,2013,3,15,20,262.0,287.0,77.0,129.0,2299.0,81.0,7.3,1010.6,-1.4,0.0,3,0.2,0
358,2013,3,15,21,265.0,247.0,62.0,108.0,2100.0,81.0,6.6,1011.6,-1.3,0.0,4,1.1,0
359,2013,3,15,22,235.0,253.0,60.0,115.0,2299.0,81.0,5.6,1012.3,-1.1,0.0,5,0.8,0
360,2013,3,15,23,236.0,243.0,57.0,108.0,2200.0,81.0,4.6,1012.6,-1.4,0.0,5,1.0,0
361,2013,3,16,0,234.0,244.0,51.0,105.0,2100.0,81.0,4.5,1012.7,-1.3,0.0,4,0.7,0
362,2013,3,16,1,237.0,249.0,49.0,114.0,2399.0,81.0,4.5,1013.0,-1.3,0.0,4,0.1,0
363,2013,3,16,2,243.0,252.0,50.0,111.0,2299.0,81.0,3.5,1013.2,-1.5,0.0,3,0.0,0
364,2013,3,16,3,243.0,250.0,44.0,103.0,2100.0,81.0,2.4,1014.1,-1.8,0.0,6,0.8,0
365,2013,3,16,4,246.0,258.0,30.0,95.0,2299.0,81.0,2.3,1014.6,-1.5,0.0,7,0.1,0
366,2013,3,16,5,298.0,302.0,41.0,110.0,3200.0,81.0,1.9,1015.6,-1.4,0.0,2,1.5,0
367,2013,3,16,6,252.0,271.0,41.0,98.0,2700.0,81.0,3.2,1016.6,-1.4,0.0,3,1.3,0
368,2013,3,16,7,251.0,274.0,30.0,93.0,2899.0,81.0,4.4,1017.1,-0.8,0.0,1,1.3,0
369,2013,3,16,8,261.0,296.0,55.0,95.0,3000.0,81.0,6.6,1017.5,0.1,0.0,3,0.8,0
370,2013,3,16,9,262.0,282.0,82.0,96.0,2600.0,81.0,10.7,1017.5,0.1,0.0,12,0.9,0
371,2013,3,16,10,270.0,309.0,94.0,109.0,2600.0,81.0,12.9,1017.1,-0.4,0.0,10,1.7,0
372,2013,3,16,11,280.0,308.0,85.0,112.0,2299.0,81.0,13.7,1016.1,-2.3,0.0,2,2.6,0
373,2013,3,16,12,209.0,170.0,61.0,63.0,1500.0,81.0,14.4,1014.9,-1.7,0.0,9,1.1,0
374,2013,3,16,13,148.0,149.0,56.0,58.0,1600.0,98.0,14.3,1013.8,-2.2,0.0,9,2.6,0
375,2013,3,16,14,144.0,152.0,52.0,62.0,1600.0,98.0,14.6,1013.1,-1.5,0.0,11,2.3,0
376,2013,3,16,15,147.0,163.0,57.0,57.0,1700.0,107.0,13.8,1012.3,-1.4,0.0,11,4.1,0
377,2013,3,16,16,139.0,145.0,51.0,50.0,1600.0,107.0,13.4,1011.5,0.1,0.0,12,2.9,0
378,2013,3,16,17,133.0,170.0,70.0,66.0,1899.0,107.0,12.4,1011.2,0.8,0.0,11,1.9,0
379,2013,3,16,18,162.0,194.0,84.0,87.0,2600.0,107.0,12.0,1010.9,1.0,0.0,10,0.9,0
380,2013,3,16,19,263.0,280.0,139.0,124.0,3500.0,107.0,11.4,1011.2,1.1,0.0,2,1.4,0
381,2013,3,16,20,301.0,313.0,104.0,121.0,4000.0,107.0,10.2,1011.1,2.3,0.0,2,1.9,0
382,2013,3,16,21,253.0,271.0,68.0,110.0,3100.0,107.0,9.5,1010.6,2.6,0.0,9,2.5,0
383,2013,3,16,22,244.0,246.0,55.0,92.0,2700.0,107.0,8.4,1009.9,2.2,0.0,2,1.6,0
384,2013,3,16,23,280.0,246.0,48.0,80.0,2200.0,107.0,7.9,1009.4,1.5,0.0,1,0.7,0
385,2013,3,17,0,236.0,232.0,59.0,61.0,1800.0,107.0,7.4,1008.8,1.0,0.0,0,0.6,0
386,2013,3,17,1,226.0,174.0,61.0,54.0,1800.0,107.0,7.2,1008.4,0.2,0.0,2,0.9,0
387,2013,3,17,2,218.0,168.0,61.0,57.0,1800.0,107.0,7.2,1006.0,0.4,0.0,9,2.8,0
388,2013,3,17,3,212.0,163.0,65.0,62.0,1700.0,107.0,6.8,1005.7,0.2,0.0,2,0.6,0
389,2013,3,17,4,208.0,159.0,68.0,76.0,1800.0,107.0,5.9,1005.0,1.0,0.0,3,0.9,0
390,2013,3,17,5,210.0,167.0,59.0,73.0,1800.0,107.0,5.3,1004.5,1.0,0.0,3,0.4,0
391,2013,3,17,6,180.0,180.0,57.0,84.0,1899.0,107.0,4.1,1003.3,0.8,0.0,5,0.7,0
392,2013,3,17,7,216.0,164.0,53.0,98.0,2000.0,107.0,5.8,1002.7,1.1,0.0,15,0.5,0
393,2013,3,17,8,176.0,200.0,60.0,91.0,2200.0,107.0,7.3,1002.3,0.9,0.0,2,1.2,0
394,2013,3,17,9,195.0,218.0,82.0,91.0,2299.0,107.0,8.4,1001.6,0.8,0.0,0,1.5,0
395,2013,3,17,10,207.0,241.0,92.0,89.0,2399.0,107.0,10.1,1000.3,1.5,0.0,12,0.8,0
396,2013,3,17,11,269.0,270.0,93.0,88.0,2399.0,107.0,11.9,998.8,1.8,0.0,12,1.9,0
397,2013,3,17,12,249.0,299.0,89.0,90.0,2399.0,107.0,13.0,996.9,1.9,0.0,2,1.9,0
398,2013,3,17,13,278.0,328.0,94.0,104.0,2600.0,107.0,14.3,995.2,2.2,0.0,2,2.5,0
399,2013,3,17,14,308.0,357.0,96.0,129.0,2899.0,107.0,14.6,994.3,2.5,0.0,0,0.8,0
400,2013,3,17,15,374.0,377.0,85.0,148.0,3000.0,107.0,15.1,993.5,2.6,0.0,2,1.3,0
401,2013,3,17,16,330.0,376.0,82.0,161.0,3000.0,103.0,14.7,992.9,2.6,0.0,0,0.8,0
402,2013,3,17,17,340.0,378.0,80.0,150.0,2899.0,77.0,13.9,993.0,2.8,0.0,2,0.0,0
403,2013,3,17,18,349.0,372.0,74.0,148.0,3000.0,77.0,11.9,992.8,3.1,0.0,2,0.8,0
404,2013,3,17,19,350.0,375.0,68.0,167.0,3100.0,55.0,10.0,993.3,2.6,0.0,1,0.6,0
405,2013,3,17,20,368.0,412.0,63.0,195.0,3700.0,77.0,9.1,993.4,2.2,0.0,3,0.6,0
406,2013,3,17,21,403.0,363.0,55.0,157.0,3500.0,77.0,9.0,993.4,2.3,0.0,9,0.4,0
407,2013,3,17,22,394.0,349.0,52.0,138.0,3299.0,77.0,7.5,993.0,2.0,0.0,5,1.0,0
408,2013,3,17,23,338.0,339.0,48.0,127.0,3200.0,77.0,8.1,993.4,1.7,0.0,1,1.5,0
409,2013,3,18,0,379.0,339.0,44.0,115.0,3100.0,77.0,12.2,993.8,-9.5,0.0,4,3.7,0
410,2013,3,18,1,170.0,327.0,18.0,35.0,1100.0,77.0,11.7,994.3,-8.8,0.0,6,4.7,0
411,2013,3,18,2,25.0,99.0,19.0,5.0,300.0,84.0,10.3,994.5,-9.4,0.0,3,3.6,0
412,2013,3,18,3,19.0,67.0,4.0,10.0,800.0,84.0,10.2,994.8,-11.2,0.0,6,6.8,0
413,2013,3,18,4,20.0,58.0,4.0,10.0,300.0,84.0,8.1,995.5,-8.0,0.0,7,5.1,0
414,2013,3,18,5,16.0,111.0,5.0,11.0,300.0,84.0,7.0,997.2,-8.6,0.0,3,2.7,0
415,2013,3,18,6,3.0,21.0,11.0,12.0,300.0,84.0,5.7,999.0,-12.4,0.0,5,3.6,0
416,2013,3,18,7,8.0,21.0,3.0,9.0,300.0,85.0,6.2,1000.1,-14.6,0.0,4,3.1,0
417,2013,3,18,8,6.0,6.0,3.0,9.0,200.0,85.0,7.6,1000.9,-17.5,0.0,6,4.6,0
418,2013,3,18,9,3.0,6.0,3.0,8.0,200.0,87.0,8.4,1000.8,-18.5,0.0,6,2.8,0
419,2013,3,18,10,3.0,6.0,3.0,8.0,200.0,92.0,9.4,1001.2,-17.7,0.0,1,1.7,0
420,2013,3,18,11,6.0,6.0,3.0,10.0,200.0,92.0,10.2,1000.9,-16.2,0.0,12,2.7,0
421,2013,3,18,12,7.0,6.0,3.0,8.0,200.0,93.0,11.4,1000.0,-16.1,0.0,14,5.4,0
422,2013,3,18,13,3.0,6.0,4.0,10.0,300.0,94.0,11.8,998.5,-16.8,0.0,14,4.1,0
423,2013,3,18,14,14.0,6.0,5.0,13.0,300.0,94.0,12.6,997.2,-16.1,0.0,11,2.0,0
424,2013,3,18,15,14.0,6.0,6.0,11.0,300.0,95.0,12.2,996.3,-15.5,0.0,13,1.4,0
425,2013,3,18,16,14.0,6.0,6.0,11.0,200.0,97.0,11.4,996.1,-15.2,0.0,12,3.9,0
426,2013,3,18,17,3.0,6.0,4.0,20.0,300.0,88.0,10.3,996.4,-16.1,0.0,11,4.3,0
427,2013,3,18,18,18.0,20.0,6.0,31.0,400.0,76.0,8.8,997.3,-5.1,0.0,11,4.4,0
428,2013,3,18,19,34.0,186.0,8.0,34.0,400.0,75.0,6.7,998.8,-3.8,0.0,10,4.7,0
429,2013,3,18,20,58.0,198.0,21.0,44.0,800.0,52.0,5.4,1000.0,-4.2,0.0,8,4.5,0
430,2013,3,18,21,44.0,99.0,14.0,33.0,600.0,57.0,4.6,1000.5,-4.4,0.0,10,2.5,0
431,2013,3,18,22,45.0,73.0,12.0,33.0,700.0,51.0,3.4,1001.1,-4.6,0.0,2,3.6,0
432,2013,3,18,23,45.0,73.0,12.0,33.0,800.0,43.0,2.5,1002.4,-4.3,0.0,2,2.7,0
433,2013,3,19,0,41.0,59.0,11.0,37.0,800.0,44.0,0.7,1003.0,-2.0,0.1,2,2.2,0
434,2013,3,19,1,36.0,46.0,10.0,34.0,700.0,44.0,-0.1,1003.1,-1.5,0.4,9,2.7,0
435,2013,3,19,2,28.0,53.0,4.0,30.0,600.0,43.0,-0.3,1002.5,-1.9,0.0,9,2.5,0
436,2013,3,19,3,11.0,13.0,3.0,26.0,600.0,36.0,-0.5,1003.0,-2.2,0.0,9,2.1,0
437,2013,3,19,4,30.0,6.0,3.0,25.0,500.0,35.0,-0.2,1002.7,-2.6,0.0,2,1.0,0
438,2013,3,19,5,36.0,4.0,3.0,25.0,500.0,40.0,-0.2,1002.7,-2.4,0.0,15,0.7,0
439,2013,3,19,6,30.0,6.0,3.0,21.0,500.0,39.0,0.2,1003.4,-2.5,0.0,14,0.7,0
440,2013,3,19,7,30.0,6.0,3.0,21.0,400.0,40.0,0.7,1004.2,-2.2,0.0,3,1.3,0
441,2013,3,19,8,12.0,38.0,8.0,52.0,700.0,14.0,1.7,1004.6,-2.8,0.0,4,1.5,0
442,2013,3,19,9,24.0,39.0,12.0,38.0,700.0,26.0,2.1,1005.1,-2.1,0.0,9,0.4,0
443,2013,3,19,10,34.0,51.0,11.0,24.0,600.0,36.0,2.4,1005.0,-1.2,0.0,0,0.1,0
444,2013,3,19,11,42.0,54.0,9.0,23.0,700.0,35.0,2.0,1004.8,0.1,0.3,13,0.9,0
445,2013,3,19,12,68.0,69.0,6.0,37.0,800.0,23.0,2.2,1004.5,0.7,0.2,14,0.8,0
446,2013,3,19,13,53.0,60.0,3.0,42.0,900.0,16.0,2.4,1004.6,0.9,0.1,14,1.0,0
447,2013,3,19,14,77.0,52.0,3.0,44.0,900.0,12.0,3.4,1004.7,1.4,0.0,3,0.8,0
448,2013,3,19,15,82.0,49.0,3.0,46.0,900.0,14.0,3.2,1005.2,1.2,0.1,6,1.0,0
449,2013,3,19,16,56.0,29.0,4.0,27.0,600.0,39.0,2.9,1006.2,1.4,0.4,12,1.3,0
450,2013,3,19,17,43.0,17.0,3.0,24.0,600.0,44.0,2.7,1006.9,0.8,0.5,9,0.6,0
451,2013,3,19,18,23.0,6.0,3.0,14.0,500.0,59.0,2.3,1008.3,0.7,0.5,8,1.3,0
452,2013,3,19,19,25.0,7.0,3.0,15.0,500.0,56.0,1.1,1009.8,-0.2,1.8,2,1.2,0
